step,train_loss,book_val_loss,dialogue_val_loss,combined_val_loss,lr,grad_norm
28500,1.366250991821289,1.5340832229703665,0.28431595116853714,1.2216414050199091,4.639786170843826e-05,0.3252809941768646
29000,1.368510127067566,1.5199712496250868,0.2862708452157676,1.211546148522757,4.498655797196586e-05,0.33029675483703613
29500,0.3060707449913025,1.5335841421037912,0.284222599118948,1.2212437563575804,4.358554372407218e-05,0.448444128036499
30000,1.3716245889663696,1.5290964227169752,0.28204124653711915,1.2173326286720112,4.2196258601603544e-05,0.33498722314834595
30500,1.3820220232009888,1.526665486395359,0.2781531373038888,1.2145373991224915,4.082013018893707e-05,0.3751368522644043
31000,1.340669870376587,1.5444662515074015,0.2843484408222139,1.2294367988361046,3.9458572551041165e-05,0.3643404245376587
31500,1.3770809173583984,1.5262803044170141,0.2801220831461251,1.2147407490992919,3.8112984780428174e-05,0.44813549518585205
32000,1.344707727432251,1.536382393911481,0.2796714568976313,1.2222046596580185,3.678474955949228e-05,0.3564702272415161
32500,1.3516775369644165,1.5210871137678623,0.2778491163626313,1.2102776144165546,3.547523173970989e-05,0.29482412338256836
33000,1.3734095096588135,1.5238580666482449,0.27576624136418104,1.211835110327229,3.4185776939162425e-05,0.3490075170993805
33500,0.31040799617767334,1.5480007771402597,0.27796473051421344,1.2304917654837482,3.291771015982282e-05,0.4043334126472473
34000,1.3452308177947998,1.5250936932861805,0.27639129711315036,1.212918094242923,3.167233442602637e-05,0.3003678023815155
34500,1.4038326740264893,1.5284629631787539,0.274862767662853,1.2150629142997786,3.0450929445525313e-05,0.30665937066078186
35000,1.35787034034729,1.5325320698320866,0.2757075857371092,1.2183259488083422,2.9254750294502378e-05,0.32375672459602356
35500,1.3218955993652344,1.5323151461780071,0.27287230524234474,1.2174544359440915,2.8085026127895284e-05,0.48443329334259033
36000,1.4006156921386719,1.521729489788413,0.27337858360260725,1.2096417632419616,2.6942958916356998e-05,0.48433539271354675
36500,1.3705968856811523,1.516521880403161,0.2746779010631144,1.2060608855681494,2.5829722211149533e-05,0.3563256561756134
37000,0.2982181906700134,1.524894118309021,0.27236497588455677,1.211761832702905,2.4746459938240742e-05,0.2528471052646637
37500,1.349560022354126,1.5205791350454092,0.2743132582399994,1.2090126658440568,2.3694285222843113e-05,0.3417036235332489
38000,1.349625587463379,1.5268596932291985,0.27165643591433764,1.2130588789004833,2.2674279245602265e-05,0.4378722012042999
38500,1.3620356321334839,1.518085652962327,0.27373411576263607,1.2069977686624043,2.168749013161081e-05,0.3018770217895508
39000,0.2853955328464508,1.5259369183331728,0.273986357729882,1.21294927818235,2.0734931873388952e-05,0.4298264980316162
39500,0.2957267761230469,1.540539612993598,0.2683351207524538,1.222488489933312,1.981758328893866e-05,0.2682654857635498
40000,1.3873658180236816,1.5186960007995367,0.270562682999298,1.206662671349477,1.8936387015941958e-05,0.32575955986976624
40500,1.3563565015792847,1.52982696890831,0.27147410716861486,1.2152387534733862,1.809224854313698e-05,0.29695916175842285
41000,1.3895862102508545,1.523687668144703,0.2725612111389637,1.210906053893268,1.7286035279867173e-05,0.3109021782875061
41500,1.3421839475631714,1.529517237097025,0.27045313408598304,1.2147512113442644,1.6518575664759426e-05,0.3222202658653259
42000,1.3102595806121826,1.5283237230032682,0.2701990425121039,1.2137925528804772,1.579065831444748e-05,0.2965737283229828
42500,1.3499729633331299,1.5426295660436153,0.2689567201305181,1.224211354565341,1.5103031213214997e-05,0.33334001898765564
43000,0.28875112533569336,1.5250993985682726,0.27088105981238186,1.2115448138793,1.4456400944391144e-05,0.49084344506263733
43500,1.3250116109848022,1.5267909187823534,0.26946882577612996,1.2124603955307975,1.3851431964288444e-05,0.33664628863334656
44000,1.3543305397033691,1.5151257552206516,0.2697552009485662,1.2037831166526303,1.3288745919429028e-05,0.29563409090042114
44500,1.3496959209442139,1.523014321923256,0.26827145740389824,1.2093286057934165,1.2768921007760782e-05,0.366415798664093
45000,1.352373719215393,1.5211139991879463,0.26575532206334174,1.2072743299067952,1.2292491384519912e-05,0.3237970769405365
45500,1.3780014514923096,1.5217702258378267,0.2671769435983151,1.2081219052779488,1.1859946613350275e-05,0.29516899585723877
46000,1.4172403812408447,1.5290911979973316,0.27088563004508615,1.2145398060092703,1.1471731163243675e-05,0.281225323677063
46500,1.2982994318008423,1.5420163460075855,0.2657792109530419,1.2229570622439496,1.1128243951817939e-05,0.2985385060310364
47000,1.3139417171478271,1.540051482617855,0.26708261389285326,1.2218092654366046,1.0829837935402055e-05,0.3183439373970032
47500,1.3382488489151,1.5288667529821396,0.26460653310641646,1.2128016980132088,1.0576819746349743e-05,0.34769031405448914
48000,1.3531038761138916,1.532916771247983,0.26543570309877396,1.2160465042106807,1.0369449377953928e-05,0.31723859906196594
48500,1.359903335571289,1.5244440492242575,0.26816650736145675,1.2103746637585573,1.0207939917286081e-05,0.30529269576072693
49000,1.3401859998703003,1.5311787407845259,0.2658252236433327,1.2148403614992276,1.0092457326234866e-05,0.2930915057659149
49500,1.3742461204528809,1.5187996700406075,0.2642721403390169,1.2051677876152098,1.0023120270969045e-05,0.31204983592033386
50000,1.368211030960083,1.523435726761818,0.26442999485880136,1.2086842937860638,1e-05,0.30169957876205444
